7.6090055,7.3228817,7.281458,7.753253,8.043098,8.215854,8.388744,8.578034,8.658356,8.670648,8.73763,8.268111,8.344579,8.653751,8.568927,8.761218,8.941579,0.13467637,0.19220032,0.19220032,0.1488721,0.35766593,0.5165049,0.60887635,0.74257123,0.7532754,0.69036436,0.7261862,0.668945,0.4664114,0.3920571,0.5194457,0.5022063,0.57993543,0.8307358,1.0817775,1.155154,1.2156867,0.990726,0.70777243,0.4604425,0.4604425,0.38302708,0.2519394,0.04635078,-0.3321741,-0.7171063,-0.98516226,-1.1398747,-1.2642939,-1.4009178,-1.4292423,-1.3514609,-1.2068865,-0.9891451,-0.70402545,-0.5802414,-0.1712559,0.11001898,0.20851226,0.25340673,0.070522584,0.04494622,0.15388,0.12432665,0.26852334,0.1816578,0.0811453,-0.29130626,-0.68822217,-0.5391278,0.25159532,1.4014419,0.4623647,1.9423397,4.539609,1.2838823,4.1057954,8.512661,9.085106,6.838607,5.471545,5.7875695,6.4260793,6.898255,6.446675,6.0491467,5.973957,6.5036592,7.2893434,8.308237,8.726365,8.757635,8.726989,8.664417,8.632339,8.507709,8.480923,8.747758,8.863955,8.863969,8.458413,7.782317,7.412026,7.589061,7.7092085,8.184632,8.661091,9.274115,9.187462,-0.0825022,-0.07041184,0.17010732,0.37321922,0.38380188,0.46219358,0.6360802,0.6835841,0.65613806,0.66676533,0.5307142,0.4604425,0.50060505,0.4875279,0.3053486,0.21149439,0.19144082,0.07723938,0.26282135,0.6290157,0.8702348,0.72868466,0.71171325,0.79085654,1.021194,0.90451634,0.7761012,0.44565016,0.06900334,-0.1448762,-0.34428406,-0.34428406,-0.34428406,-0.39177245,-0.6038695,-0.7863815,-1.2023104,-1.4166588,-1.297085,-0.89437544,-0.5303621
2.6245265,3.0848784,3.219505,3.1943693,2.9025197,2.0997076,1.1682183,0.83084315,0.767005,0.59253776,0.26136836,-0.13408853,-0.62194586,-0.67327076,-0.123590946,0.4899067,0.14153345,6.5151095,6.4669085,6.289616,6.400091,6.3645606,6.32345,6.3952436,6.2643,6.2395687,6.3738995,6.5433784,6.6522684,6.4402976,6.1303706,6.0876493,6.28513,6.2137094,6.0488553,6.0476804,6.1400924,6.3481913,6.379897,6.303706,6.0259075,6.227907,6.3625455,6.4936333,6.58872,6.5089974,6.630013,6.577816,6.6239223,6.7684817,7.241907,7.776094,7.859879,7.287731,6.616844,6.208098,5.970424,6.0935283,6.1361885,6.3185315,6.369488,6.250168,6.296217,6.404684,6.5949454,6.706336,6.5773005,6.292942,6.0734677,6.2146297,6.880975,7.8909245,8.469388,7.765967,12.277023,13.657302,6.55679,7.1868343,8.572864,8.662718,7.0310535,5.8868275,5.9025297,6.4443336,6.5055265,5.748912,4.5413194,3.7599947,3.1035085,2.7764559,2.531528,2.223177,2.2420552,2.4275723,2.8574839,2.9322805,2.2914314,1.0401071,0.06755607,-0.34573555,-0.5578901,-0.53588563,-0.63497937,-0.9261953,-0.5983657,-0.4975653,-0.46589884,-0.12782116,0.3260167,0.37378985,7.3959775,7.2048173,7.011093,6.58512,6.5566382,6.617823,6.556551,6.602892,6.404185,6.485609,6.612445,6.8692594,6.9365754,6.9167533,6.739536,6.630013,6.8589225,6.689999,6.518664,6.231518,6.242117,6.2255683,6.3360443,6.5508294,6.630013,6.8043203,6.878127,6.759708,6.5451365,6.4434967,6.5142446,6.5916924,6.4977646,6.517344,6.5533724,6.615094,6.882739,6.9725194,6.7806907,6.6881104,6.6784925
-1.3821572,-1.5241016,-1.8749338,-1.6879259,-1.1613284,-0.8554517,-1.0675641,-1.2331628,-1.0101484,-0.87043846,-1.148867,-1.2313085,-0.78177625,-0.2139145,-0.37060055,-0.33132863,-0.25521374,-6.668333,-6.5828424,-6.590795,-6.5566926,-6.6711235,-6.4898567,-6.4025145,-6.4906187,-6.657472,-6.7580695,-6.8524394,-6.7181997,-6.6099095,-6.9395313,-7.154739,-7.0760827,-6.8651547,-6.856656,-6.8134046,-6.6650357,-6.54221,-6.3980236,-6.5940285,-6.515052,-6.4373813,-6.2084894,-6.1808786,-6.170169,-6.375892,-6.21368,-6.131849,-6.061299,-6.140222,-6.5094023,-6.427598,-6.396475,-6.5533724,-6.567243,-6.568622,-6.5533724,-6.6168485,-6.476732,-6.3666897,-6.2545266,-6.3167334,-6.3133307,-6.639199,-6.871954,-6.6309657,-6.870477,-7.0437245,-7.5259132,-7.8548455,-7.557806,-6.535607,-5.092897,-3.787145,-6.160359,-9.393747,-5.3644667,-4.362002,-5.299989,-3.8497179,-3.944318,-3.4860027,-3.4234781,-3.2033062,-3.4685507,-3.5321321,-3.6014957,-3.5423176,-3.637576,-3.552048,-2.956271,-2.0563157,-1.4728303,-1.7420509,-1.9097592,-1.8449863,-1.3049843,-0.8897823,-1.2264042,-1.1799437,-0.67404854,-1.3359706,-1.7910752,-1.1417077,-0.8074058,-1.0031538,-1.0035807,-0.6993031,-0.18478003,-0.07723938,-6.087068,-6.040558,-6.186396,-6.28513,-6.28513,-6.2720647,-6.269166,-6.34821,-6.3576765,-6.3352494,-6.3617706,-6.481394,-6.421831,-6.1232615,-6.328888,-6.438411,-6.5533724,-6.536718,-6.4952903,-6.5993385,-6.522091,-6.289292,-6.2041116,-6.322179,-6.2552414,-6.1213355,-6.025984,-6.0964985,-6.536538,-6.4051766,-6.438411,-6.3721204,-6.32345,-6.47444,-6.449742,-6.41501,-6.514918,-6.590504,-6.535514,-6.453252,-6.1826468
8.507709,8.480923,8.747758,8.863955,8.863969,8.458413,7.782317,7.412026,7.589061,7.7092085,8.184632,8.661091,9.274115,9.187462,-0.0825022,-0.07041184,0.17010732,0.37321922,0.38380188,0.46219358,0.6360802,0.6835841,0.65613806,0.66676533,0.5307142,0.4604425,0.50060505,0.4875279,0.3053486,0.21149439,0.19144082,0.07723938,0.26282135,0.6290157,0.8702348,0.72868466,0.71171325,0.79085654,1.021194,0.90451634,0.7761012,0.44565016,0.06900334,-0.1448762,-0.34428406,-0.34428406,-0.34428406,-0.39177245,-0.6038695,-0.7863815,-1.2023104,-1.4166588,-1.297085,-0.89437544,-0.5303621,-0.30540785,-0.19913137,-0.2658664,-0.36119002,-0.49255604,-0.75026387,-0.87687314,-0.97225225,-0.95954865,-1.016823,-1.016089,-0.7595776,-0.21359384,0.3676496,0.51048964,0.39436924,0.5343335,0.81245404,-0.22239016,-1.0191753,6.578522,8.91584,0.12369083,4.134806,8.90629,8.633993,6.0680046,4.6882873,5.576746,6.9292793,7.58964,7.2692075,6.8148603,6.2988873,6.5981135,7.100578,7.6490154,8.045133,7.985213,7.7121787,7.903078,8.09918,8.216662,8.44204,8.632097,8.730012,8.697698,8.5526495,8.0575075,0.39588794,-0.09075644,-0.335575,-0.5075822,-0.3662003,-0.17592765,0.0352583,0.027423015,0.18969645,0.207164,0.21617062,0.48326635,0.45703933,0.12335254,-0.19109844,-0.16457976,0.16725111,0.3621913,0.45722044,0.46821585,0.49876282,0.4470644,0.31711432,0.27528238,0.25894827,0.21756612,0.19699796,0.3538026,0.38178676,0.35197282,0.510159,0.69770086,0.8177813,0.7758467,0.7604383,0.6796781,0.4808294,0.19500794,-0.21410088,-0.64258,-1.1448702,-1.6374861,-1.7886773,-2.0527062,-1.9220175,-1.9064748,-1.6819183
2.2914314,1.0401071,0.06755607,-0.34573555,-0.5578901,-0.53588563,-0.63497937,-0.9261953,-0.5983657,-0.4975653,-0.46589884,-0.12782116,0.3260167,0.37378985,7.3959775,7.2048173,7.011093,6.58512,6.5566382,6.617823,6.556551,6.602892,6.404185,6.485609,6.612445,6.8692594,6.9365754,6.9167533,6.739536,6.630013,6.8589225,6.689999,6.518664,6.231518,6.242117,6.2255683,6.3360443,6.5508294,6.630013,6.8043203,6.878127,6.759708,6.5451365,6.4434967,6.5142446,6.5916924,6.4977646,6.517344,6.5533724,6.615094,6.882739,6.9725194,6.7806907,6.6881104,6.6784925,6.7831087,6.761231,6.803343,6.9213595,6.9748955,6.8447504,6.817719,6.7801895,6.6002507,6.584661,6.632207,6.79345,6.685736,6.4928837,6.3766375,6.8951955,8.212028,8.611083,7.4063716,8.644934,16.691418,9.215726,4.4590197,8.771755,9.452932,9.312974,6.5278487,5.131154,5.7784214,6.7254066,6.509297,5.2426662,4.1373634,3.5015047,3.1767106,3.0608633,2.637383,2.3232758,2.2285838,2.3354554,2.4147785,2.2548327,1.4009098,0.6437713,0.3192495,0.053922523,-0.15912737,-0.26262766,0.0075198016,6.2683277,6.4305425,6.400091,6.3293324,6.1852283,6.3002048,6.2924514,6.334946,6.1951647,5.8851414,5.7938147,5.8978424,5.9985785,5.95901,5.787157,5.92835,6.186848,6.0817194,5.5763764,5.4109898,5.355585,5.5454803,5.8403826,6.3173375,6.428519,6.336405,6.2228823,6.1793656,5.940247,5.985059,6.0168877,5.8106136,5.6327324,5.665126,5.6971917,5.7263546,5.951498,5.9409494,5.901927,5.864525,6.033937,6.2163463,6.786438,7.1911097,7.3263793,7.200558,6.7134657
-1.3049843,-0.8897823,-1.2264042,-1.1799437,-0.67404854,-1.3359706,-1.7910752,-1.1417077,-0.8074058,-1.0031538,-1.0035807,-0.6993031,-0.18478003,-0.07723938,-6.087068,-6.040558,-6.186396,-6.28513,-6.28513,-6.2720647,-6.269166,-6.34821,-6.3576765,-6.3352494,-6.3617706,-6.481394,-6.421831,-6.1232615,-6.328888,-6.438411,-6.5533724,-6.536718,-6.4952903,-6.5993385,-6.522091,-6.289292,-6.2041116,-6.322179,-6.2552414,-6.1213355,-6.025984,-6.0964985,-6.536538,-6.4051766,-6.438411,-6.3721204,-6.32345,-6.47444,-6.449742,-6.41501,-6.514918,-6.590504,-6.535514,-6.453252,-6.1826468,-6.0555787,-6.131849,-6.1501203,-5.976877,-5.9752283,-6.1007614,-6.250705,-6.1021624,-6.12757,-6.1912627,-6.332431,-6.400091,-6.0603957,-5.9389777,-6.6480193,-6.9643283,-6.698463,-5.3722725,-3.6552124,-7.1424146,-11.959345,-5.275994,-3.9477909,-4.6360216,-4.665429,-3.575712,-4.612629,-4.063531,-3.541944,-3.8065805,-4.0258512,-3.8485315,-3.745952,-3.5450048,-2.8682015,-2.4477382,-2.1390746,-1.7070174,-1.9328351,-2.1227777,-2.2401667,-2.1525342,-1.8627772,-1.6866925,-1.5145528,-1.2266169,-1.1405408,-0.9961244,-1.2486043,-7.4730597,-7.508757,-7.328488,-7.114025,-7.066595,-7.019027,-6.859935,-6.846523,-6.8216143,-6.8832912,-6.9954414,-7.193405,-7.0464315,-6.82082,-7.205774,-7.643515,-7.707944,-7.4504457,-7.3230004,-7.2198176,-7.0613937,-7.000745,-7.013216,-7.0003333,-6.9847884,-7.1022677,-7.1281767,-7.0723386,-7.256583,-7.2590523,-7.337906,-7.123286,-6.989256,-6.905134,-7.031836,-7.120162,-6.9794636,-6.7854,-6.5839934,-6.2915597,-6.47251,-6.6267834,-6.7745,-6.929722,-6.8467336,-6.7045236,-6.5132637
8.44204,8.632097,8.730012,8.697698,8.5526495,8.0575075,0.39588794,-0.09075644,-0.335575,-0.5075822,-0.3662003,-0.17592765,0.0352583,0.027423015,0.18969645,0.207164,0.21617062,0.48326635,0.45703933,0.12335254,-0.19109844,-0.16457976,0.16725111,0.3621913,0.45722044,0.46821585,0.49876282,0.4470644,0.31711432,0.27528238,0.25894827,0.21756612,0.19699796,0.3538026,0.38178676,0.35197282,0.510159,0.69770086,0.8177813,0.7758467,0.7604383,0.6796781,0.4808294,0.19500794,-0.21410088,-0.64258,-1.1448702,-1.6374861,-1.7886773,-2.0527062,-1.9220175,-1.9064748,-1.6819183,-1.4375888,-1.2580104,-1.1690469,-1.0031664,-0.7192882,-0.7658075,-0.8426024,-1.0388626,-0.9485537,-0.84710747,-0.94672275,-0.89823693,-0.7047068,-0.45742032,-0.31541693,-0.17134468,-0.33826008,-0.27344137,0.44259945,0.8546651,0.84290105,1.9878521,3.6634634,0.70701045,-0.8896055,3.5995395,7.096754,6.547391,5.491394,4.303241,4.4253693,5.629786,6.350296,6.468262,6.1722245,6.409945,6.9041433,7.2892723,7.629587,7.7483654,7.6089125,7.7478166,8.263648,8.577657,8.450067,8.115943,8.043717,8.054196,7.8715825,7.8482485,7.71642,7.515022,7.6254354,1.373622,1.1603495,0.83555174,0.5472045,0.30685127,0.056476913,-0.06348592,-0.20477447,-0.25275865,-0.4047373,-0.43342912,-0.15965103,0.08637823,0.11555969,0.1502976,0.11198827,0.23423532,0.3867918,0.65393364,0.63321596,0.36298183,0.2971454,0.49859795,0.4604425,0.40931198,0.31923503,0.30716124,0.46197543,0.6685564,0.7149995,0.6592706,0.588518,0.2831935,0.023266332,-0.10457626,-0.28462523,-0.58303803,-1.1371807,-1.6501577,-1.8403486,-1.8770965,-1.7384623,-1.3731785,-0.99496144,-0.7948208
0.6437713,0.3192495,0.053922523,-0.15912737,-0.26262766,0.0075198016,6.2683277,6.4305425,6.400091,6.3293324,6.1852283,6.3002048,6.2924514,6.334946,6.1951647,5.8851414,5.7938147,5.8978424,5.9985785,5.95901,5.787157,5.92835,6.186848,6.0817194,5.5763764,5.4109898,5.355585,5.5454803,5.8403826,6.3173375,6.428519,6.336405,6.2228823,6.1793656,5.940247,5.985059,6.0168877,5.8106136,5.6327324,5.665126,5.6971917,5.7263546,5.951498,5.9409494,5.901927,5.864525,6.033937,6.2163463,6.786438,7.1911097,7.3263793,7.200558,6.7134657,6.3176675,5.984529,6.059341,6.1779847,6.2084894,6.3968487,6.3489714,6.2587504,6.2084894,6.2452564,6.2832937,6.4975834,6.4857087,6.359946,6.28513,6.2281475,6.061232,6.126051,6.0168877,6.0991206,7.343472,10.676999,14.774783,11.081577,7.068738,6.9474673,7.6090546,8.030771,7.033943,5.829218,5.5607576,6.0705132,6.223038,6.050766,5.5111876,4.9827867,4.3175454,3.2132692,2.1335523,1.5412254,1.7460203,2.221261,2.6352751,2.5844738,2.1238868,1.5029864,0.6883589,0.3081617,-0.15255828,-0.72923833,-0.94844997,-0.82423866,-0.663469,5.513543,5.6669345,5.6985273,5.8918056,6.1321588,6.382533,6.521167,6.3617706,6.3148994,6.28513,6.050045,5.9358935,5.858155,5.5882387,5.374398,5.6728735,6.0243173,6.034553,5.6952085,5.3370895,5.0770445,5.3602133,5.9398513,6.25583,6.4895415,6.4746323,6.261297,5.9203205,5.7922616,5.6993756,5.706712,5.6678042,5.5618215,5.3728633,5.3605494,5.545895,5.986217,6.640855,7.2004347,7.468343,7.358099,7.259074,6.960281,6.2842083,5.9993663
-1.6866925,-1.5145528,-1.2266169,-1.1405408,-0.9961244,-1.2486043,-7.4730597,-7.508757,-7.328488,-7.114025,-7.066595,-7.019027,-6.859935,-6.846523,-6.8216143,-6.8832912,-6.9954414,-7.193405,-7.0464315,-6.82082,-7.205774,-7.643515,-7.707944,-7.4504457,-7.3230004,-7.2198176,-7.0613937,-7.000745,-7.013216,-7.0003333,-6.9847884,-7.1022677,-7.1281767,-7.0723386,-7.256583,-7.2590523,-7.337906,-7.123286,-6.989256,-6.905134,-7.031836,-7.120162,-6.9794636,-6.7854,-6.5839934,-6.2915597,-6.47251,-6.6267834,-6.7745,-6.929722,-6.8467336,-6.7045236,-6.5132637,-6.442478,-6.4886546,-6.5392213,-6.3535767,-6.314844,-6.1798964,-6.297929,-6.345017,-6.3308163,-6.4461765,-6.6834445,-6.7173557,-6.718044,-6.8590226,-6.754427,-6.762308,-7.2200036,-7.465329,-7.047245,-6.498275,-5.9380136,-7.4599557,-10.664123,-8.681695,-6.9023685,-5.0453143,-6.096935,-5.7093287,-5.968204,-5.7362146,-4.8775764,-4.645009,-4.8144097,-4.598622,-4.366374,-4.1014194,-3.615244,-2.8253698,-2.5631907,-2.2990673,-2.320825,-2.3699436,-2.4483862,-2.0881405,-1.9292802,-1.7899327,-1.455768,-1.5280799,-1.4184917,-1.1413182,-1.4413362,-1.5608059,-1.5325056,-7.1281767,-7.2713165,-7.478227,-7.353038,-7.3708205,-7.3929076,-7.306896,-7.2293663,-7.2048173,-7.273364,-7.352936,-7.2387843,-6.9237494,-6.8529835,-7.288623,-7.4694886,-7.570718,-7.4405823,-7.2852373,-7.386673,-7.414583,-7.216576,-7.1282096,-7.2138376,-7.362332,-7.241039,-7.1693945,-7.3647413,-7.313857,-7.1309123,-6.9510283,-6.9964123,-6.744954,-6.4149323,-6.2565956,-6.403487,-6.4507904,-6.6127625,-6.830472,-6.872514,-7.249798,-7.4149346,-7.278581,-7.1271014,-6.832014
-11.025566,-11.714652,-11.765208,-9.9446335,-7.6601696,-6.8821597,-7.6012993,-9.161294,-10.339049,-11.046978,-11.121731,0.14907585,0.39009807,0.4604425,0.49864772,0.57540345,0.57540345,0.54858357,0.60863364,0.38167527,0.26203457,0.30716124,0.30716124,0.18240654,0.21391179,0.38380188,0.4804732,0.40769434,0.2166855,0.13711108,0.030636037,-0.15659715,-0.21883103,-0.09277531,0.20372707,0.30672494,0.51663315,0.59419334,0.5287804,0.46136162,0.5379187,0.8058628,0.9840396,1.1411136,1.3283927,1.3651373,1.4853613,1.3913876,1.6134533,1.7118663,1.8831939,1.853781,2.0998113,1.9591705,1.9829551,1.8588982,1.76272,1.6668413,1.3022294,1.0563499,1.111759,1.0274779,0.9477985,0.9357515,0.6799655,0.33949617,0.20418464,0.03891907,-0.12616977,0.090310626,0.7597875,1.5863763,2.9453344,3.2398415,2.45957,-0.8441226,-4.4697256,-3.767713,-3.0780551,-5.1226807,-5.977683,-5.4151692,-4.735463,-5.4199686,-5.838052,-5.7913275,-5.647716,-5.989615,-7.1498227,-8.148164,-8.39953,-7.972259,-7.187676,-6.354832,-6.117124,-6.5934114,-7.10632,-7.6111364,-8.44064,-9.149707,-9.811854,-10.220637,-9.932212,-9.192436,-8.8847275,-8.726233,-9.097142,-9.3278,-9.952962,-10.078971,-9.629004,-9.278052,-9.472129,0.23847155,0.32154885,0.38380188,0.495767,0.6645562,0.77626425,1.0196085,1.0106447,0.85041165,0.47391617,0.09171562,-0.10026815,-0.25109252,-0.0016448904,0.18858661,0.26884094,0.1848515,-0.09739743,-0.21331404,-0.18084793,-0.1150773,-0.144313,0.026274092,0.36022085,0.6017573,0.50340235,0.26300862,0.07791654,0.003114996,-0.017243432,0.19135794,0.33153388,0.34548157,0.67543745,0.90485674,1.1924456,1.4885538,1.5758721
