0.0001808515,0.01013856,0.009275574,0.005065897,0.01081025,0.004045101,0.004757375,0.006213647,0.003306744,0.007571941,0.005407117,0.006221276,0.006895028,0.00461026,0.007331333,0.005077667,0.005762556,0.006692748,0.005443238,0.008240952,0.006506451,0.006531523,0.007422441,0.005771769,0.006240187,0.004622982,0.004832962,0.005498746,0.004341186,0.005098018,0.004268742,0.003045187,0.003204192,0.0045204,0.005127211,0.003549791,0.004234233,0.00446867,0.003572702,0.005136278,0.005379786,0.00440852,0.002244039,-0.001183598,-0.0006795342,0.002281389,0.003653728,0.002312639,-4.042194e-05,0.0005342254,0.002963263,0.004399468,0.002702339,0.000345231,0.002916911,0.004978556,0.00344687,0.004378151,0.00500617,0.001996795,-0.0004718596,-0.0007555679,-0.00152817,-0.002391153,0.001093752,0.004550077,0.002879173,0.002247428,0.003304683,0.002415886,0.001618559,0.0009813523,8.88533e-06,-0.0003627647,-0.0004870227,-0.0003559582,-0.0002291606,-0.0001311498,-0.000441148,-0.001565163,-0.0009294028,8.719952e-06,-0.001236221,-0.0009112467,-0.0004350345,-0.001176794,0.0001646136,0.000750828,0.0003886628,0.001327517,0.002052525,0.002737531,0.002742893,0.001330037,-0.0003669915,-0.0007216569,-0.001903602,-0.004294253,-2.508177e-05,0.005250842,0.002489833,0.0008106328,0.001166027,-0.0006930307,-7.724243e-05,0.0005036869,-0.000494603,0.0001562458,6.459274e-05,-0.0003200566,0.000185352,-0.0003749041,-0.001012818,-0.00161137,-0.00176494,-0.0006357269,0.001047456,0.003018694,0.001412165,-0.00150914,6.024601e-05,0.0004354225,-0.0008185338,0.0002276555,-0.0002998938,-0.001147484,-0.0002222655,0.0015755
0.01076681,0.00657948,0.008928878,0.007488683,0.006140966,0.006944317,0.003552423,0.002537128,0.004084532,0.005118448,0.005892268,0.007249871,0.009790774,0.007661138,0.00518936,0.006823079,0.005606931,0.004729647,0.004183207,0.0007066339,-0.0004544368,-0.0002410674,-0.0005438688,-0.0009499844,-0.001421207,-0.001361999,-0.00232884,-0.00393101,-0.004676219,-0.00135205,0.002857771,-0.0008045508,-0.005447914,-0.004810002,-0.004869238,-0.004080336,-0.0006791119,0.001696425,0.002687273,0.003054424,0.003114898,0.002052629,0.001515292,0.00207083,-0.0006266231,-0.004514772,-0.005925923,-0.005062805,-0.002244477,-0.0007860878,-0.001218282,-0.001676407,-0.002273432,-0.004803613,-0.008823154,-0.008774635,-0.007305396,-0.00822922,-0.008141506,-0.007250328,-0.005531581,-0.004444861,-0.003666564,-0.002290946,-0.004687588,-0.007487894,-0.008429991,-0.007257599,-0.004190853,-0.005425981,-0.004753452,-0.0001927498,0.0004452348,-0.0004410139,-0.001514938,-0.002419472,-0.00654884,-0.01261049,-0.008526039,-0.001836966,-0.001594163,-0.0008662852,-0.0001725971,-0.0004302846,-0.000612202,-0.002986203,-0.004768586,-0.003324209,-0.001192537,-0.002341803,-0.006116693,-0.009001041,-0.009958193,-0.008580468,-0.006259511,-0.002305442,0.001958977,0.0003222457,-0.004128232,-0.006242957,-0.004297268,0.0004152381,0.0003754066,-0.001618403,-0.001817927,-0.003620557,-0.005030822,-0.006879768,-0.007551414,-0.007095538,-0.009193416,-0.005811485,-0.001100333,-0.003513449,-0.003724755,-0.002230556,-0.003286977,-0.002275556,0.0001717125,0.00175554,-7.590393e-05,-0.004052565,-0.00429535,-0.002928965,-0.002023084,0.0001714439,0.001574181,0.003070189
0.05556068,0.05512483,0.04840473,0.04977497,0.04301314,0.04472929,0.04371898,0.03537854,0.03118777,0.02356719,0.02100047,0.016147,0.0119325,0.01503767,0.01342049,0.01004153,0.005198976,0.004417609,0.005115478,0.001132596,0.002293523,0.0009631305,-0.002421895,-0.002543873,-0.005352179,-0.006410035,-0.007964334,-0.01074676,-0.01239215,-0.01606806,-0.01952699,-0.02220555,-0.02264173,-0.02207232,-0.02033109,-0.01490971,-0.01410745,-0.01509571,-0.01274282,-0.01528553,-0.02040135,-0.02351049,-0.02482573,-0.024356,-0.02528921,-0.02351453,-0.01848243,-0.01730019,-0.01922518,-0.02209267,-0.02442541,-0.02855689,-0.03300622,-0.02600015,-0.0178653,-0.02302448,-0.02613965,-0.02246608,-0.02384026,-0.02596191,-0.025649,-0.02645046,-0.02601143,-0.02651972,-0.02685954,-0.02509841,-0.02597534,-0.02619276,-0.02584064,-0.02632141,-0.02472722,-0.02471338,-0.02340456,-0.01992557,-0.01898631,-0.01853955,-0.01844216,-0.01773727,-0.01743881,-0.01881304,-0.01693978,-0.01448156,-0.01627775,-0.01730822,-0.01458218,-0.01445833,-0.01507422,-0.01201679,-0.01171715,-0.01142364,-0.009459552,-0.009971836,-0.01041719,-0.01438429,-0.01968247,-0.01958932,-0.01587042,-0.01274419,-0.01373885,-0.013018,-0.009259257,-0.00753524,-0.00754386,-0.01017443,-0.01093676,-0.0069656,-0.002073686,-0.0003726777,-0.003797477,-0.005405762,-0.003975261,-0.004314681,-0.004936361,-0.004429086,-0.003492312,-0.003647089,-0.002951549,-0.0007014659,0.0003388346,-0.0008417306,-0.005925807,-0.01006841,-0.008023282,-0.003412107,0.0003589624,0.002647864,0.002381057,-0.002269757
0.03019122,0.04371071,0.0356878,0.0404021,0.04709654,0.05018473,0.05054452,0.04499207,0.04768623,0.04681215,0.04648827,0.04730417,0.03802952,0.03093736,0.02790837,0.02614282,0.02528027,0.02342591,0.02470455,0.02689775,0.02787343,0.0316086,0.03910354,0.0448533,0.04257956,0.03940484,0.04165603,0.04051437,0.03848405,0.04045705,0.0397349,0.0405064,0.04339332,0.04602325,0.04998989,0.04859361,0.04658272,0.0456745,0.04078753,0.03801871,0.03202615,0.02327556,0.02196205,0.02105109,0.01889691,0.02212835,0.02535976,0.02339566,0.02117075,0.01873564,0.01343449,0.01204735,0.0125549,0.01003727,0.01151235,0.01590435,0.01810753,0.01600329,0.0117786,0.01449999,0.01688044,0.01424718,0.01584726,0.01642618,0.01711106,0.02417851,0.03022889,0.03202858,0.03126624,0.02825407,0.01964329,0.01117694,0.01112387,0.01062127,0.009929081,0.01242206,0.01275073,0.01346378,0.01419488,0.01341148,0.0101479,0.004553559,0.001828984,0.001266265,0.001610473,0.001983985,0.00255801,0.004083133,0.002218837,-0.002512723,-0.003862224,0.00587006,0.0175175,0.01472689,0.01049375,0.01147891,0.008531017,0.009196276,0.01103959,0.009542012,0.01117277,0.01041176,0.008657758,0.008613045,0.004610851,0.0004212006,-0.00127174,0.002563105,0.01010207,0.01322245,0.01421953,0.01517764,0.01800735,0.02088455,0.01797445,0.0143596,0.01362942,0.01391303,0.01266673,0.01047506,0.01109821,0.01341119,0.01845437,0.02519675,0.03232826,0.03985177,0.03744932,0.02881781
0.06601362,0.04269897,0.07485018,0.05731974,0.05234284,0.06917394,0.0498667,0.05675081,0.05818872,0.04319882,0.05577766,0.04765018,0.04950402,0.05151212,0.03705788,0.0527994,0.05284313,0.05009809,0.05729133,0.05279203,0.05280419,0.04361139,0.04668125,0.05079353,0.03991168,0.04022029,0.03499555,0.03389096,0.03897223,0.03509487,0.03188229,0.02679002,0.02586305,0.02576626,0.02624088,0.03086369,0.02776856,0.02680273,0.02901573,0.02779686,0.02835536,0.02949975,0.03039095,0.02523661,0.01934972,0.02338269,0.02551467,0.01951382,0.01576721,0.01682286,0.01638477,0.01485117,0.01521754,0.0163432,0.01907281,0.02131422,0.02026724,0.02050372,0.02248609,0.02122213,0.01993555,0.01940925,0.01228776,0.004610392,0.006122797,0.009710357,0.01032192,0.01341607,0.01685763,0.01593049,0.01353088,0.0117392,0.0115503,0.01049437,0.007872243,0.008399571,0.00848392,0.007177491,0.005249931,0.003183719,0.005777743,0.006040837,0.006527122,0.009679867,0.004460567,0.001063257,0.004586615,0.006931871,0.007198959,0.003840993,0.003656627,0.007268424,0.008982496,0.01067894,0.009521739,0.007313028,0.006596727,0.003339415,0.0008215767,0.002325922,0.004577473,0.00461956,0.003402756,0.002954428,0.002540035,0.002452076,0.002373748,0.001153177,-0.000685483,-0.005259755,-0.009021585,-0.006504263,-0.00410332,-0.00399123,-0.004002698,-0.005715448,-0.00393037,-0.00122575,-0.002877947,-0.002945334,-0.003434303,-0.005050563,-0.00498768,-0.005165791,-0.001298482,0.001909445,-7.982483e-05,-3.7718e-05
0.02285864,0.01031572,0.01324969,0.01775121,0.002553367,0.007724708,0.004324535,0.01061698,0.01718869,0.0105107,0.01509803,0.01157841,0.0132005,0.01635518,0.01317292,0.01640941,0.01151064,0.009523455,0.008297546,0.005482304,0.005960526,-0.0003668142,0.005606801,0.01295289,0.009089979,0.01051749,0.008128106,0.005713947,0.007487914,0.007528194,0.01188285,0.01483568,0.0138678,0.01452139,0.0150046,0.01457854,0.01579341,0.01629297,0.01396439,0.01248284,0.008985471,0.004736059,0.004896194,0.005153667,0.0113213,0.02079463,0.01748272,0.01374343,0.01814381,0.01794942,0.01797547,0.02099681,0.02094493,0.0183996,0.01098771,0.004335124,0.004312245,0.006344854,0.00852602,0.008615965,0.006999244,0.007209817,0.00812294,0.009048122,0.01226815,0.01614958,0.01589471,0.01267118,0.008774044,0.005685091,0.006092832,0.008383453,0.01113997,0.01240639,0.0119422,0.01425919,0.01532931,0.01358108,0.01666432,0.0195562,0.01841148,0.01835649,0.01396835,0.008665903,0.01096347,0.01193223,0.009651963,0.009057493,0.008856516,0.01126824,0.01425713,0.01478594,0.0141587,0.008383668,0.001907059,0.004132293,0.007871423,0.007842663,0.008190243,0.007085829,0.00553753,0.005446472,0.004285669,0.003559909,0.002001571,-1.681245e-05,0.002037589,0.003736043,0.003147507,0.005214139,0.0078021,0.006516378,0.004947088,0.006478854,0.006763766,0.006273074,0.00576341,-2.357261e-05,-0.006041726,-0.006890512,-0.004902893,0.001353933,0.008032537,0.007355378,0.002668618,-0.002170124,-0.005642633,-0.001446006
0.001093752,0.004550077,0.002879173,0.002247428,0.003304683,0.002415886,0.001618559,0.0009813523,8.88533e-06,-0.0003627647,-0.0004870227,-0.0003559582,-0.0002291606,-0.0001311498,-0.000441148,-0.001565163,-0.0009294028,8.719952e-06,-0.001236221,-0.0009112467,-0.0004350345,-0.001176794,0.0001646136,0.000750828,0.0003886628,0.001327517,0.002052525,0.002737531,0.002742893,0.001330037,-0.0003669915,-0.0007216569,-0.001903602,-0.004294253,-2.508177e-05,0.005250842,0.002489833,0.0008106328,0.001166027,-0.0006930307,-7.724243e-05,0.0005036869,-0.000494603,0.0001562458,6.459274e-05,-0.0003200566,0.000185352,-0.0003749041,-0.001012818,-0.00161137,-0.00176494,-0.0006357269,0.001047456,0.003018694,0.001412165,-0.00150914,6.024601e-05,0.0004354225,-0.0008185338,0.0002276555,-0.0002998938,-0.001147484,-0.0002222655,0.0015755,0.003531266,0.002285063,-0.0004197538,-0.003737739,-0.006706148,-0.003148451,0.0007325377,0.0006681351,0.002162164,-0.0009459388,-0.006476143,-0.003423333,-0.0006099271,-0.002929186,-0.001795917,0.0009556778,0.002311049,0.002537544,0.001180425,0.001217372,0.0008693696,0.0006858825,0.002155518,0.000477616,-0.001506008,-0.002104581,-0.001493761,0.002181094,0.002875756,0.0008713169,-0.000392094,-0.0005690234,0.0005687418,-0.001176213,-0.001957435,-0.0004714654,0.0002080969,0.003379712,0.004829054,0.003379863,0.001088405,-0.001249106,0.0003869506,0.0005329486,-0.0006785637,0.0005940894,-8.355098e-05,-0.0001416913,0.0007844182,0.001506924,0.003385515,0.002165718,0.0004222097,0.0008543096,-0.0001038208,-0.0001413944,0.001332858,0.001540863,0.001077121,-0.0007355342,-0.003766729,-0.004646144,-0.002941333,-0.001598751
-0.004687588,-0.007487894,-0.008429991,-0.007257599,-0.004190853,-0.005425981,-0.004753452,-0.0001927498,0.0004452348,-0.0004410139,-0.001514938,-0.002419472,-0.00654884,-0.01261049,-0.008526039,-0.001836966,-0.001594163,-0.0008662852,-0.0001725971,-0.0004302846,-0.000612202,-0.002986203,-0.004768586,-0.003324209,-0.001192537,-0.002341803,-0.006116693,-0.009001041,-0.009958193,-0.008580468,-0.006259511,-0.002305442,0.001958977,0.0003222457,-0.004128232,-0.006242957,-0.004297268,0.0004152381,0.0003754066,-0.001618403,-0.001817927,-0.003620557,-0.005030822,-0.006879768,-0.007551414,-0.007095538,-0.009193416,-0.005811485,-0.001100333,-0.003513449,-0.003724755,-0.002230556,-0.003286977,-0.002275556,0.0001717125,0.00175554,-7.590393e-05,-0.004052565,-0.00429535,-0.002928965,-0.002023084,0.0001714439,0.001574181,0.003070189,0.004455942,0.003045876,0.001776179,0.000968947,0.0009365296,0.003514173,0.003621881,-0.0004713801,-0.004461824,-0.004805539,-0.002680022,-0.0005307344,0.004117354,0.007375066,0.007110811,0.007835005,0.007948574,0.008879075,0.008797726,0.004488573,-0.0002079052,-0.003728186,-0.0006242026,0.006044044,0.00819146,0.007840818,0.004984459,0.003924646,0.004711914,0.004027245,0.004990139,0.002853455,0.0004181873,0.002052878,0.005539667,0.01235026,0.01270874,0.00658546,0.001688833,-0.003378065,0.003560253,0.01663353,0.01632624,0.01316344,0.01170208,0.006578911,0.004478779,0.005702149,0.00750645,0.009006274,0.01058056,0.01285641,0.01167926,0.008624938,0.006604234,0.004295088,0.002025194,0.0009996095,0.0009039643,-0.003573985,-0.008672473,-0.00547985,-0.002987481,-0.007192009
-0.02685954,-0.02509841,-0.02597534,-0.02619276,-0.02584064,-0.02632141,-0.02472722,-0.02471338,-0.02340456,-0.01992557,-0.01898631,-0.01853955,-0.01844216,-0.01773727,-0.01743881,-0.01881304,-0.01693978,-0.01448156,-0.01627775,-0.01730822,-0.01458218,-0.01445833,-0.01507422,-0.01201679,-0.01171715,-0.01142364,-0.009459552,-0.009971836,-0.01041719,-0.01438429,-0.01968247,-0.01958932,-0.01587042,-0.01274419,-0.01373885,-0.013018,-0.009259257,-0.00753524,-0.00754386,-0.01017443,-0.01093676,-0.0069656,-0.002073686,-0.0003726777,-0.003797477,-0.005405762,-0.003975261,-0.004314681,-0.004936361,-0.004429086,-0.003492312,-0.003647089,-0.002951549,-0.0007014659,0.0003388346,-0.0008417306,-0.005925807,-0.01006841,-0.008023282,-0.003412107,0.0003589624,0.002647864,0.002381057,-0.002269757,-0.005914581,-0.004138911,-0.0005428851,0.003489608,0.001409457,-0.007744609,-0.01362096,-0.01459605,-0.01424104,-0.01345656,-0.007689982,-0.001351084,-0.003900881,-0.006647453,-0.006077766,-0.00255935,0.003613836,0.001100876,-0.001726151,0.001531361,0.000343686,0.0003156778,0.003154938,0.00358997,0.003908347,0.003834949,0.005438504,0.00715756,0.004773999,0.004065049,0.008578893,0.01266003,0.01145131,0.008438243,0.003287705,-0.005848621,-0.004732767,0.003878565,0.003911876,0.006074902,0.0116915,0.0105467,0.00785277,0.005076829,0.006815634,0.01149356,0.01039708,0.0107033,0.01004789,0.006209734,0.007604412,0.007845356,0.004790369,0.002445396,0.001235987,0.005392138,0.008540296,0.001849718,-0.004121458,0.001457857,0.005746104,-0.0002996671,-0.004886324,-0.003397195
0.01711106,0.02417851,0.03022889,0.03202858,0.03126624,0.02825407,0.01964329,0.01117694,0.01112387,0.01062127,0.009929081,0.01242206,0.01275073,0.01346378,0.01419488,0.01341148,0.0101479,0.004553559,0.001828984,0.001266265,0.001610473,0.001983985,0.00255801,0.004083133,0.002218837,-0.002512723,-0.003862224,0.00587006,0.0175175,0.01472689,0.01049375,0.01147891,0.008531017,0.009196276,0.01103959,0.009542012,0.01117277,0.01041176,0.008657758,0.008613045,0.004610851,0.0004212006,-0.00127174,0.002563105,0.01010207,0.01322245,0.01421953,0.01517764,0.01800735,0.02088455,0.01797445,0.0143596,0.01362942,0.01391303,0.01266673,0.01047506,0.01109821,0.01341119,0.01845437,0.02519675,0.03232826,0.03985177,0.03744932,0.02881781,0.02618877,0.02165149,0.01455062,0.0148146,0.01669362,0.01463423,0.01526959,0.02135,0.02962472,0.0392016,0.04937295,0.05524938,0.05236689,0.04583526,0.04138619,0.03618486,0.02788845,0.01641926,0.007413898,0.004286593,0.005198183,0.01204652,0.01488067,0.01134024,0.01076365,0.009604963,0.009376151,0.0084531,0.006821686,0.009167407,0.008278431,0.009356156,0.01423601,0.01739073,0.01837319,0.01224271,0.008090739,0.009138692,0.01104749,0.0157888,0.01527003,0.01070733,0.005974643,0.003354033,0.009455401,0.01679166,0.0212339,0.02384828,0.02533646,0.02804052,0.02625157,0.0186163,0.005086769,-0.008618098,-0.01366737,-0.02085735,-0.02934219,-0.03003676,-0.02948027,-0.02617248,-0.02640589,-0.03474078,-0.03797305,-0.03864973
