-2.8260345,-4.2210693,8.807434,9.771988,2.1411438,0.08996582,-0.6851654,3.0335083,4.3611145,3.7458954,6.263504,5.9160004,3.7761688,4.0223694,6.876526,8.933975,8.074921,6.883545,1.3470764,-2.112259,5.5485992,2.4660645,-1.3552551,-3.7429657,10.76149,11.497162,1.5936584,-0.006942749,1.1786194,1.3863983,5.2947083,3.315796,3.7781525,4.0284576,5.202881,4.0927887,5.8901215,5.3835297,6.365219,9.073303,6.2410736,-2.675537,4.0770416,3.2147675,0.11445618,-2.9284058,-1.5757294,17.231552,3.5942078,1.4138794,2.4948578,-0.22206116,1.3262024,3.733078,4.144104,5.6094055,5.7873383,4.8653564,5.608246,6.7672424,6.446411,6.462311,5.0440216,1.6793823,1.0655518,5.2328033,0.69747925,-2.3193665,-1.1207886,9.518051,12.121201,2.089325,1.6904755,0.7992401,1.3801422,3.789627,3.608017,3.6584015,4.813278,4.04126,3.9482117,5.2821045,10.08728,9.277267,6.4469147,1.7879333,-0.09365845,3.7222137,3.089264,0.0927124,-2.5731964,4.0527954,11.949753,6.9923706,1.7702942,-0.4670868,-0.18769836,2.110077,3.6628876,3.6037903,6.9939575,6.932678,4.9628906,4.869751,6.2920074,7.196884,5.339035,6.2957916,1.9483948,-1.2633972,8.020325,1.5227814,-1.1637115,-2.7658234,-0.0912323,19.238068,4.285141,1.4690857,4.2051697,-0.9427948,-0.23565674,4.179352,2.6876984,4.7574615,6.052536,5.037445,4.5760803,6.641266,7.217758,6.6000824,6.587982,0.613739,-2.6151123,6.304474,1.2748413,-2.5210114,-3.2954254,3.7066498,14.827499,3.9382172,2.4115753,-0.41133118,-0.0690918,2.292099,2.7804718,4.587021,6.807495,5.707306,4.6523895,5.6369476,8.14711,9.019043,6.885788,3.4937592,-0.75476074,2.129959,3.3583984,-0.38923645,-3.3299866,3.4572449,12.088562,6.598709,2.1212616,1.8200073,0.73602295,1.4479218,2.4789429,3.490982,4.1235657,5.2719727,5.177826,5.5141296,5.945511,7.732544,8.64946,8.14772,-0.19932556,0.12516785,4.0061493,1.660202,-2.2466583,-4.582947,13.533356,7.047699,3.016861,1.5590668,0.24897766,1.6472015,3.2005005,3.4347076,5.253296,5.5895844,4.5981293,3.897461,5.9609375,7.84079,6.7370605,5.8034515,5.0734406,-4.266632
4.180542,6.18602,14.673569,13.823517,10.951889,5.83667,5.2144165,14.796036,10.702621,4.4772034,6.0657043,8.954636,7.9741364,9.130569,11.008011,9.544998,6.690918,13.743286,15.977325,7.9658813,4.910553,6.3662567,6.557434,4.995163,11.102478,9.425247,5.3320923,17.344635,4.774536,7.3711395,12.655014,5.7980347,6.224655,9.200806,9.795013,7.9174194,11.065842,12.759872,5.3191833,8.191956,18.836594,9.158005,3.9390106,5.6303406,6.371643,5.7205048,8.060104,17.279984,3.8349304,13.723679,8.188065,6.4553223,11.74292,8.205978,6.0948334,7.834549,9.222321,7.5328827,9.959793,11.42804,9.182144,8.710449,14.625717,14.480011,6.231598,6.1499786,6.5267487,5.8405914,6.0055084,12.316528,11.353104,9.597519,12.989471,4.1170044,8.806183,11.523529,6.297104,5.997162,8.782196,8.572617,9.116104,10.99295,9.626144,7.2385864,12.012085,16.681488,9.703461,5.2181244,5.822342,6.515686,5.096237,7.5737,10.153015,12.605804,9.611435,3.2343903,7.256073,15.906006,8.666336,5.4355164,7.6895447,8.395493,6.60318,8.21666,10.608276,12.347519,7.190918,13.65889,16.479141,7.1240845,4.347992,6.693741,6.8286743,5.323639,9.2734375,19.606613,0.7729187,13.711487,10.064514,3.2827148,9.593185,11.837311,5.6917877,7.4686127,9.580261,7.5178375,9.08194,10.954483,10.969711,7.468796,15.997543,16.258896,6.3032074,5.4157867,6.6763306,6.07489,4.8875427,10.138275,14.516434,7.491791,14.739532,4.7611694,9.002808,12.456192,6.3615875,5.8495026,8.810089,8.733887,8.144348,10.935654,9.837494,6.6764526,10.44397,16.342255,11.068314,5.5357666,5.8921204,6.226303,5.4144287,8.5048065,10.423248,4.630066,12.098587,10.695801,5.8334503,10.451981,8.613434,6.3014984,8.137939,9.596863,8.474503,9.782135,12.04509,8.002731,6.7428284,15.522202,14.443527,6.5810547,6.2331543,6.7780914,5.6278687,4.817978,16.463547,5.97229,15.079666,7.2014465,4.741974,13.136551,9.349091,5.4383087,6.5751343,9.529327,7.983032,8.824997,11.909332,11.853043,6.521454,13.223785,18.940811,6.0502167
-3.2118988,3.352295,0.69750977,-3.5910187,-3.8944092,-4.4335938,-2.6980743,-2.8624268,-2.3544464,-0.70654297,-1.1902008,-1.4206085,-1.6654816,-1.977005,-3.2732697,0.27404785,0.57188416,0.86865234,-5.868103,-2.189865,-1.1109924,-2.4939423,-3.2225647,-2.3415375,15.939102,6.4768677,0.06271362,-5.7184906,-3.6405487,-1.1560364,-2.8414917,-1.6304016,-1.7525177,-1.7354736,-1.3989868,-0.9817047,-2.1843567,1.8199921,1.8371887,0.8764038,-5.74852,-3.849594,-2.9283752,-0.7214966,-3.17099,-2.3459778,3.5485535,-0.6310272,-3.3729095,-3.5747986,-4.708374,-1.3181,-2.5226288,-2.2689362,-0.6108551,-1.4149017,-1.546524,-1.644867,-1.5867462,-1.7426147,1.5961609,3.3642273,-0.63705444,-4.908615,-0.5601654,-1.6632996,-2.055725,-2.4609833,1.907898,7.265381,1.3592224,-4.4176483,-3.7802734,-1.2870026,-0.6278534,-1.9370575,-0.658905,-0.49850464,-1.9715881,-1.7995148,-2.3101501,-2.7000885,2.4863434,3.6917725,0.092926025,-4.481415,-1.6788788,0.48023987,-1.6205139,-2.6021423,-1.810852,8.924042,7.579361,1.6398926,-3.852707,-3.9307861,-2.7039642,-2.0965118,-1.8315887,0.12008667,-0.105895996,-1.4098053,-1.8265381,-2.8854675,-3.247696,-0.755661,3.9094543,0.80059814,-6.463684,-0.40675354,-3.2458496,-0.88739014,-3.3961792,-2.29924,5.96315,2.340973,-5.176117,-5.134079,-3.662613,-0.7287903,-1.1490326,-3.2881165,-0.6719818,-1.3700104,-1.1765137,-1.9434357,-1.7190552,-3.3384705,-6.6561584,5.921295,-2.3270721,-7.7608643,1.6867828,-3.492218,-1.7281189,-3.7271729,-0.21018982,4.573242,-2.9021454,-4.298767,-6.4231567,-2.3377228,-2.0184326,-2.6042786,-0.9676056,-0.6114502,-1.0432129,-1.1720123,-1.6268921,-1.6296234,2.4720154,3.9347534,-0.8210449,-4.4538727,-4.6272736,-0.15637207,-1.074997,-2.683258,-1.8752594,10.2061615,11.185715,-0.14782715,-5.7067413,-3.5420685,-0.89346313,-2.0959778,-2.2947845,-1.8339539,-1.5889893,-0.9280548,-1.1696014,-2.3206024,0.6640167,-1.0650024,3.7406921,-3.1582336,-3.5273895,-4.1502686,-0.17118835,-3.5017853,-3.3920593,1.2350922,4.1022644,-0.841095,-3.543808,-5.0708313,-2.1294708,-2.527588,-2.3813477,-0.10681152,-0.43893433,-1.6157532,-1.641922,-1.4536133,-2.482727,-2.324234,4.2172394,5.882248,-10.841187,0.54389954
0.8628082,0.8477783,0.82666016,0.28761292,0.36186218,0.44636536,-0.3006134,-0.15266418,-0.08734131,0.08427429,0.8127594,1.8261414,1.947525,1.3497467,0.38685608,-1.7228699,-2.4594421,-1.4450989,-1.5617676,-0.95066833,-0.1856842,0.48937988,0.68055725,1.123642,-2.056488,-0.7920685,-0.15711975,1.5191345,-0.3113861,-0.8065796,0.060409546,0.16014099,0.8175354,1.0658417,1.2606964,1.3386841,1.866684,-2.3592072,-2.510086,-2.467392,-0.68252563,-1.8397827,0.35758972,0.52960205,0.8754425,1.2732849,1.5069733,1.025589,-0.07519531,1.227005,0.6422119,-0.5782013,0.17756653,-0.17941284,0.12054443,1.0086823,1.5826263,1.3838654,1.1177826,0.05480957,-2.5763092,-1.8802032,-1.4510956,-1.3733368,-1.0724335,0.015106201,0.6011658,0.85061646,0.5126343,-0.27949524,-0.1388855,0.6149597,0.8382416,-0.5742645,-0.2886505,0.12908936,0.23168945,1.1108856,1.6652985,1.5133667,1.1973724,0.6494751,-1.7366486,-2.4857178,-1.2233734,-1.5328674,-1.2147217,-0.23475647,0.48254395,0.78834534,1.1990356,-0.6511078,-0.68463135,0.1479187,0.7909088,0.14781189,-0.26541138,-0.031539917,-0.09513855,-0.037734985,0.89486694,1.9845581,1.6658325,0.8771057,-0.24511719,-0.17271423,-3.0211487,-1.2891693,-1.5775604,-1.1639862,0.15870667,0.68688965,0.7960205,1.1667633,0.20077515,0.20449829,0.055038452,1.6680756,0.59155273,-0.6908417,-0.025131226,-0.004119873,0.09719849,0.5683594,1.1213531,1.4082947,1.1565552,0.90605164,-0.24630737,-2.5919342,-0.79803467,-1.6817474,-1.4506683,-0.028778076,0.3807373,0.6963043,0.8759308,0.80488586,0.70921326,0.236969,1.179306,-0.2507782,-0.59391785,-0.044708252,-0.2607422,0.18022156,1.0610046,1.7138367,1.6117859,1.2826843,-0.91348267,-2.8173523,-1.5300903,-1.081543,-0.9684143,-0.28196716,0.2831421,0.7258301,1.0493317,-0.8135071,-1.2004852,-0.07966614,1.149231,0.58044434,-0.49098206,-0.16584778,-0.12426758,0.37506104,0.7619324,1.2942657,1.8078766,1.8784637,-1.2153625,-1.9214478,-2.602951,-0.8800049,-1.5203247,-0.3166809,-0.06970215,0.59606934,0.84999084,1.4655762,0.97779846,-0.118392944,0.923645,0.7882538,-0.54039,0.07777405,-0.00819397,-0.00894165,0.9016571,1.6448059,1.6034851,1.1624756,0.8852234,-1.3813171,-2.4261322,-1.8461761,-0.9486847,-1.8905487
1.5834808,1.2805786,-1.7687378,-1.2294769,-0.100250244,-0.8682709,-1.3239136,-1.2085114,-0.42137146,0.32699585,1.0776215,-0.1565094,-0.55485535,0.57429504,0.2376709,-0.63113403,0.07395935,0.7978058,-0.030181885,-0.08200073,1.0562134,1.760025,2.4373627,0.7635193,0.11376953,-1.2507935,-0.37405396,-1.41539,-0.31822205,-0.5220337,0.15849304,0.019729614,0.030639648,-0.8522644,-0.9540405,0.32138062,0.2566986,-1.5011292,-1.388031,0.6462097,1.039154,-1.1685791,2.049881,0.76802063,2.2432709,1.8280182,-0.028015137,-3.6850128,-0.039794922,0.5687866,-0.74838257,-0.21777344,-0.839798,0.24212646,0.94618225,0.26080322,-0.82974243,-0.50523376,-0.009292603,-1.2467041,-2.1286316,-0.05770874,0.78012085,-0.098098755,-0.39692688,1.6366272,1.7206116,1.6904297,1.0533447,-0.24546814,-1.3585358,0.44224548,-0.22088623,-1.1583862,-0.04701233,0.5519867,0.7022095,0.63638306,0.16545105,0.028182983,0.13093567,-0.66056824,-2.6517181,-0.9301605,1.188858,0.037109375,-0.23226929,0.12339783,1.2462921,2.0922241,1.5241089,0.25811768,-0.68888855,0.23483276,-0.16886902,-0.8063965,-1.8119507,-1.3457184,-0.6825714,0.48350525,1.6542206,0.8082123,-0.19345093,0.08226013,-0.861496,-0.6519623,-1.4025879,1.7724609,-0.095184326,-0.94628906,1.2983856,1.602829,2.28125,0.7629852,1.2310181,-3.28479,0.17320251,2.6241455,-2.665802,-0.1408844,-0.082214355,-0.11740112,0.46206665,0.73716736,0.35757446,-0.5845337,-0.5067291,-0.944046,-1.482254,-0.37416077,2.1660461,-0.67523193,-0.8780823,2.6154938,1.5697479,1.5634003,0.5963745,-0.5363922,-2.5189514,0.48831177,0.1612854,-1.4333649,-1.276001,-0.93515015,0.4716797,1.1387634,0.74905396,-0.4579773,-0.14755249,-0.16444397,-1.1448822,-0.2791748,1.3522644,0.6956024,0.10411072,0.46266174,1.3198547,2.094284,1.271759,-0.22763062,-1.1668091,-0.7921448,-0.020828247,-1.0093384,-0.93566895,-0.27912903,-0.021957397,-0.17234802,-0.25361633,-0.009277344,0.24502563,0.15934753,-0.9430237,-1.1806335,0.023544312,1.8906403,-0.11331177,1.3703766,0.23680115,1.9910583,1.9967804,0.5211792,-4.16156,-0.5890808,-0.31455994,-0.5105133,-0.30056763,-1.5582886,-0.70266724,0.22587585,1.3448029,0.46661377,-0.7165985,-0.08317566,-0.39370728,-2.0997162,-0.68922424,0.8302307,1.680481,-2.1706848
-0.10105896,-0.93740845,1.5144501,1.216156,-0.73605347,-1.1289368,-1.0612335,0.107406616,-0.46006775,-0.7582092,-0.50590515,-0.44528198,-0.8754425,-0.9403839,-0.3053131,0.39375305,1.4641113,2.1390839,0.4514618,0.7662811,0.8167877,0.4401703,0.16577148,-0.2794037,0.12667847,0.40818787,-0.95477295,-0.98101807,-0.90448,-0.43574524,-0.11936951,-0.32144165,-0.4608612,-0.67056274,-0.85261536,-0.9701538,-0.10900879,0.017074585,0.91993713,2.4647827,1.6144104,0.41603088,0.8698883,0.6048126,0.059890747,-0.15420532,-0.504303,2.263153,-0.46943665,-0.8574219,-0.46455383,-0.93356323,-0.5096283,-0.30319214,-0.37561035,-0.5877075,-0.5340271,-0.7079773,-0.28279114,0.27230835,0.9530182,1.8291168,1.8248291,0.73968506,0.8785248,0.6981201,0.22549438,-0.13526917,-0.6839447,0.07789612,0.66438293,-0.7926941,-0.7488251,-0.6899719,-0.3407135,-0.21986389,-0.59736633,-0.7156372,-0.6612091,-0.78097534,-0.58006287,-0.18559265,0.65870667,1.7328949,2.2149048,1.0198364,0.70303345,0.8704071,0.41267395,0.071624756,-0.30090332,-0.1826477,0.4344635,-0.21905518,-0.5703888,-1.118515,-0.82925415,0.4610138,-0.4555359,-0.7837982,-0.39735413,-0.6962738,-0.81295776,-0.39282227,0.033798218,0.41220093,1.8188324,2.052658,0.15293884,0.6042633,0.7628784,0.37495422,0.20973206,-0.28201294,-1.156784,2.8514252,-0.60009766,-1.3264618,-0.3062439,-0.83044434,-0.14933777,-0.18417358,-0.49221802,-0.7553406,-0.49890137,-0.708313,-0.52090454,0.0045928955,0.5144806,1.868515,1.9334564,0.22979736,0.40454102,0.89401245,0.33888245,0.077682495,-0.4683838,-0.068573,2.117157,-0.83395386,-0.5899048,-0.7235718,-0.45411682,-0.13848877,-0.6781616,-0.53808594,-0.5894165,-0.81710815,-0.7065277,-0.2610016,0.2050476,1.1963196,2.1176758,1.3718262,0.6097107,0.89016724,0.51493835,0.110321045,-0.30673218,-0.16725159,0.42012024,-0.36065674,-0.9617157,-0.76672363,-0.58810425,-0.3876953,-0.29570007,-0.5142975,-0.87545776,-0.8556824,-1.0063324,-0.4857025,-0.05091858,0.8110657,2.1589508,1.8198242,0.17767334,0.59591675,0.9124756,0.34906006,0.10736084,-0.7297516,1.8513641,-0.011734009,-0.5716858,-0.549942,-0.93362427,-0.3355713,-0.37773132,-0.54260254,-0.6090698,-0.6315918,-0.81022644,-0.43804932,-0.08061218,0.41651917,1.2638092,2.379425,0.8699341,0.008895874
6.818344,3.2899628,-0.6983185,-2.9782867,3.923294,16.816727,1.5148773,0.5480499,1.0394745,0.8184662,2.7676392,3.5213318,4.273819,5.314865,5.3681946,4.890381,6.3967896,6.8584137,5.1560974,6.2062225,7.6518707,3.0356598,-2.6451416,3.0113068,2.7564087,-1.6408081,-2.2503662,7.4503937,12.472565,2.8401337,1.4985199,0.18946838,0.002029419,1.9375458,3.7682495,5.3150787,6.0602417,5.3974915,5.4003296,6.094696,8.5251465,9.281052,7.858368,2.2493286,-2.0954437,4.140808,4.2696533,-0.028945923,-2.6258087,2.2172546,14.953369,6.8247833,1.2945099,0.67588806,-0.1391449,0.69937134,2.7319489,4.4552307,5.006363,6.235138,5.190323,6.000595,6.466385,10.961334,9.280945,8.298355,-1.5404053,-1.6731567,7.876129,0.7986908,-1.4890442,-3.6977692,12.191666,14.321533,2.6522064,3.8371124,-0.18049622,-1.3926849,1.4012604,3.2229614,5.6966705,5.343216,5.337097,4.4019165,6.4799957,6.282318,9.133759,5.762451,5.104965,-1.9573975,2.7266846,5.0267487,-0.2531433,-3.0012665,1.8988647,15.255188,6.2432404,1.0611115,0.4007721,0.06517029,1.7472992,3.676361,3.6846924,5.752838,5.3707886,4.446167,5.265854,5.788437,6.1868134,8.563614,9.06662,3.1911926,-0.16542053,3.4278717,1.5927277,-1.2414856,-3.3777618,6.61499,11.8484955,6.921417,2.7406158,-0.63449097,-0.3154602,2.5308838,3.4638977,5.4038544,5.4754486,5.269821,3.9622192,4.9620667,6.3805695,7.9079742,7.9593353,8.126404,-0.8698273,0.49804688,5.3034363,1.5354614,-2.096527,-3.7974854,13.50766,8.092209,0.8176727,2.782196,0.41134644,1.9602814,2.5677948,3.4520874,5.145447,5.429718,5.2444153,4.102783,6.1569214,4.2050476,8.403687,8.015778,6.9854736,-2.0264893,1.282074,3.7163544,-0.43606567,-2.8139038,-1.8974304,17.643768,5.535904,-0.39901733,1.9837036,0.62571716,3.030487,2.1148224,4.085846,4.4914703,5.632431,4.4423523,5.0979767,7.3067627,8.845657,6.884781,6.630417,2.1381378,-1.2186584,4.7115936,1.7280273,-2.1181488,-2.705536,8.144592,12.964355,2.6719513,0.1251831,-1.3989105,2.1603546,4.493164,3.7644348,5.7592163,6.2738647,5.1850433,4.1939697,5.181259,8.237366,9.6861725
5.516037,6.415695,6.259964,4.4056854,8.512451,17.081863,5.610733,17.315048,6.049103,8.935944,11.933273,7.2348785,6.4495697,7.624054,9.156738,7.9871216,9.415695,11.121872,11.315308,7.5541534,14.338654,16.093185,7.4342194,5.05484,7.0970154,5.7784424,5.417267,12.558868,11.878311,9.602417,13.391388,6.776718,9.593124,10.003525,6.912491,6.6780853,8.559677,8.466095,8.893784,10.663116,9.960709,6.8623962,12.198334,15.440735,9.232758,5.2391205,6.1753235,6.673477,5.194336,7.985382,13.668137,6.8500214,15.271591,8.812149,7.944351,11.652603,8.089722,6.1996155,7.000992,9.050552,7.40184,9.497269,11.134171,8.495651,6.165512,16.309647,13.354279,6.3691406,4.0767975,6.2620697,6.2360687,5.0359497,11.740906,8.546341,3.7373047,19.344406,5.1469116,9.377579,12.073135,6.0458374,5.832428,8.868561,8.356262,7.386383,11.396591,14.447174,7.8474426,8.353775,17.015305,10.535904,6.1401978,4.9157104,6.5225677,5.268509,7.3967285,12.836075,7.3015747,11.575928,6.797577,6.394699,12.112793,8.739059,5.5215454,7.860367,9.085236,7.9243774,8.682358,12.395203,11.8823395,6.337448,11.850693,15.112305,7.893509,5.3182373,6.3424377,6.3196716,5.9118347,11.526459,10.441498,10.114304,9.311325,4.550644,10.779953,11.924759,6.7142487,5.6807556,7.486267,9.038986,7.804611,9.586441,13.485443,8.725403,7.258728,16.5298,12.809662,7.0972595,4.776108,6.4286346,5.8071136,4.9135284,15.006989,5.4322205,6.8902893,12.920013,5.6722107,11.300522,9.825302,6.402008,6.593033,8.437851,8.826889,8.043762,10.202652,15.684158,6.54834,5.5918884,17.666718,12.009079,4.7984314,4.6899567,6.98291,5.6263885,6.5882874,16.957962,3.2829437,8.904251,10.291946,5.9694977,11.3307495,8.771805,5.656723,7.457962,9.323181,8.543732,10.160019,11.495377,8.733429,7.859131,15.479248,15.7164,6.481613,5.5389404,7.0471954,6.7290497,5.574524,12.009079,16.49971,10.43132,5.5829163,5.8178253,13.150818,11.010269,5.4091797,6.339569,8.214035,8.537399,8.656952,11.200317,10.305237,5.964615
-2.5601807,0.09095764,-3.405487,-0.7494812,7.264099,2.1928406,-5.442108,-4.9554443,-3.5319366,-1.6212006,-2.5361176,-1.788971,-0.21496582,-1.4728088,-2.1237946,-1.4157257,-1.0449219,-1.4410553,-0.15209961,3.35437,1.262085,-6.504959,-3.901352,-2.7328033,0.19125366,-3.3342133,0.25309753,4.501007,-0.4018402,-6.0334015,-4.626129,-2.7701874,-3.026596,-3.2458496,-1.2585602,-0.6782837,-1.2893677,-1.811264,-1.8976593,-0.9319153,1.1111755,2.5534058,0.9610596,-4.4077606,-1.8655701,-1.964386,-1.6674652,-2.8108063,-2.7464752,8.148178,8.058258,-1.5627594,-5.4325256,-3.339737,-2.078827,-2.3428802,-1.9199982,-0.9478607,-1.1769714,-1.5100403,-1.8473358,-1.3450012,-1.4964294,5.921753,0.049697876,-2.4527435,-4.810623,1.6018982,-0.4285431,-2.613739,-3.8584595,-1.5102539,17.781631,5.634018,-3.8635864,-5.8611603,0.2806244,-3.1806335,-3.6175995,-0.97862244,-2.4511566,-1.3706207,-1.5497131,-2.2253418,-3.2752686,-1.06073,2.2100067,0.117507935,-4.735214,-3.4852295,0.8926697,-1.7145233,-2.7979126,-1.9789734,4.1795044,10.442474,0.5817261,-3.3276062,-5.318115,-2.8486633,-1.7642365,-2.9511414,-1.5061646,-1.9218597,-1.6528168,-1.0993195,-1.7795715,-2.5496979,-0.42282104,2.1592255,-1.0214996,-4.8869934,-4.849579,-2.4907837,-1.814743,-2.9785461,-0.41189575,5.436737,4.5604706,-1.6950836,-3.9723969,-3.3974,-2.4054413,-2.4440002,-1.97258,-1.6602936,-1.50531,-1.5738068,-1.2181091,-2.7836914,-3.4510193,1.242218,3.426529,-4.3329926,-4.8038025,-0.67059326,-0.49378967,-2.6270905,-3.1425781,0.5861969,5.8292694,0.6472626,0.66903687,-4.8969116,-3.8427277,-1.7156677,-2.94104,-1.8795013,-1.6458435,-1.9190521,-1.177597,-1.2358398,-2.0501404,-2.371872,0.5129852,-0.8352051,-5.223358,-5.898834,-1.1751099,-1.5310211,-2.5738373,-2.996994,2.1374512,0.02798462,-1.7776031,-0.91186523,-4.8489075,-3.236084,-5.338196,0.43582153,-2.6038055,-1.8506622,-1.5062103,-1.1567383,-2.0476685,-3.0493164,0.64730835,1.1277161,0.31721497,-6.317459,-0.22113037,-1.9895172,-2.4668884,-2.9019318,0.7696991,6.2151337,2.0752106,-2.5494232,-5.5256653,-3.472702,-2.7532043,-3.4789276,-1.8330841,-1.9556732,-0.9227295,-0.86221313,-1.6638641,-1.3776703,-1.1115417,0.2318573
-0.15029907,0.50286865,0.70144653,1.0488129,0.22161865,0.17333984,0.05618286,1.5966034,0.14886475,-0.35049438,0.059661865,-0.110824585,0.19586182,0.8306427,1.1431274,0.967453,1.0745087,0.42341614,-1.6405487,-2.128006,-1.3233032,-1.0224762,-0.8540802,0.2744751,0.4723053,0.84906006,0.87065125,0.718338,0.3400421,0.777298,1.1609039,-0.09234619,-0.098861694,0.025405884,-0.12567139,0.4474182,1.2192688,1.4254761,1.0271912,0.9407501,-1.3764496,-2.4495087,-1.3583679,-1.1839447,-1.073349,-0.35632324,0.36886597,0.6111603,0.94766235,-0.56303406,-0.5119171,-0.14025879,1.4405823,0.35043335,-0.5322113,0.0012054443,-0.16267395,0.07728577,0.6322479,1.0947418,1.1446991,1.1670532,1.3616943,-3.367569,-2.2962189,-1.1931915,-1.549942,-0.5505066,0.13513184,0.6261444,0.9432068,1.2328949,-2.3063965,-0.39302063,0.30718994,1.4495392,-0.27650452,-0.16262817,-0.3322754,-0.44592285,0.69033813,1.0042725,1.8630829,1.6546173,0.94750977,-0.41174316,-2.411377,-2.4595184,-1.1705933,-1.7426453,-0.5935669,0.20651245,0.5043793,0.91519165,0.8042908,-1.0172272,-0.16279602,0.783844,0.6382446,-0.8385315,0.19841003,0.15296936,0.48138428,0.85435486,0.9507904,0.98135376,0.7691345,0.3968048,-1.2195129,-2.8423767,-1.7108154,-1.0879517,-0.88916016,0.29844666,0.5530548,0.76924133,0.9888916,0.49554443,-0.026672363,0.31504822,0.80184937,0.36575317,-0.039535522,-0.14920044,-0.30551147,0.35861206,1.2156067,1.795105,1.5461884,1.1285858,-0.08526611,-2.3072052,-2.3110504,-1.0927734,-1.6853485,-0.6697998,0.066329956,0.4517212,0.6148529,1.1301575,0.104766846,-0.20568848,0.4978485,1.2123871,-0.48017883,-0.16882324,-0.23252869,0.2739563,0.8785553,1.0569458,1.3621063,1.1056519,0.89035034,-0.14756775,-3.1134338,-1.9981079,-0.5720978,-1.969574,0.05923462,0.37329102,0.7361145,0.94459534,1.1435394,0.8692627,-0.19255066,0.76982117,0.88812256,-0.8244934,-0.0967865,-0.17251587,0.8531494,0.8646393,1.311264,1.454483,0.98265076,-0.1605835,-2.1944733,-2.1442413,-1.0437622,-0.7704315,-0.58843994,0.012145996,0.70103455,0.7654114,0.5373993,0.1290741,0.15846252,-0.016983032,0.12722778,-0.063430786,0.20404053,-0.15289307,-0.029205322,0.5256958,1.2138214,1.8199158,1.5607147,0.16601562,-1.3625793,-2.2396393
